no.,name,ra,dec,class,visual_flag,visual_class,single_epoch
3149,J150517.04-361550.34,226.321,-36.26398333,COMPACT,0,,
3150,J150520.15+451622.18,226.3339583,45.27282778,COMPACT,0,,
3151,J150544.12-172007.84,226.4338333,-17.33551111,COMPACT,0,,
3152,J150547.53+754133.65,226.4480417,75.69268056,NON-DETECTION,0,,
3153,J150602.79+512636.08,226.511625,51.44335556,COMPACT,0,,
3154,J150622.02+174354.33,226.59175,17.73175833,COMPACT,0,,
3155,J150622.10-354905.76,226.5920833,-35.81826667,COMPACT,0,,
3156,J150631.77+083127.53,226.632375,8.524313889,COMPACT,0,,
3157,J150632.03+410905.07,226.6334583,41.15140833,COMPACT,0,,
3158,J150638.16+582708.64,226.659,58.4524,COMPACT,0,,
3159,J150639.78+643500.85,226.66575,64.58356944,COMPACT,0,,
3160,J150650.27+703218.67,226.7094583,70.53851944,COMPACT,0,,EP01
3161,J150707.13+045930.94,226.7797083,4.991927778,COMPACT,0,,
3162,J150710.40+375105.80,226.7933333,37.85161111,COMPACT,0,,
3163,J150718.41-185058.22,226.8267083,-18.84950556,COMPACT,0,,
3164,J150737.98+183912.64,226.90825,18.65351111,COMPACT,0,,
3165,J150754.35+344753.05,226.9764583,34.79806944,COMPACT,0,,
3166,J150757.07+201912.46,226.9877917,20.32012778,COMPACT,0,,
3167,J150759.26-102936.64,226.9969167,-10.49351111,COMPACT_D,0,,
3168,J150802.29+591422.67,227.0095417,59.23963056,NON-DETECTION,0,,
3169,J150905.67+525255.67,227.273625,52.88213056,COMPACT,0,,
3170,J150905.83-365422.08,227.2742917,-36.90613333,COMPACT_offset,0,,
3171,J150912.82+271346.00,227.3034167,27.22944444,VISUAL NEEDED,1,COMPACT,
3172,J150921.35+311301.55,227.3389583,31.21709722,COMPACT,0,,
3173,J150937.42+003434.06,227.4059167,0.5761277778,COMPACT,0,,
3174,J151002.17-291535.38,227.5090417,-29.25982778,COMPACT,0,,
3175,J151011.38-204210.29,227.5474167,-20.70285833,COMPACT,0,,
3176,J151020.93+261925.32,227.5872083,26.3237,VISUAL NEEDED,1,COMPACT,
3177,J151029.19-112925.87,227.621625,-11.49051944,NON-DETECTION,0,,
3178,J151029.56+345035.19,227.6231667,34.84310833,COMPACT_offset,0,,
3179,J151040.55+272916.57,227.6689583,27.48793611,COMPACT,0,,
3180,J151055.23-093705.05,227.730125,-9.618069444,COMPACT,0,,EP02
3181,J151110.66+524209.38,227.7944167,52.70260556,COMPACT,0,,
3182,J151122.53+410331.00,227.843875,41.05861111,COMPACT,0,,
3183,J151136.89-165326.77,227.9037083,-16.89076944,COMPACT,0,,
3184,J151140.49+200105.10,227.9187083,20.01808333,COMPACT,0,,
3185,J151143.23+102520.25,227.930125,10.42229167,COMPACT,0,,
3186,J151158.51+271536.55,227.9937917,27.26015278,COMPACT,0,,
3187,J151200.81+101042.95,228.003375,10.17859722,NON-DETECTION,0,,
3188,J151201.00-131842.02,228.0041667,-13.31167222,COMPACT,0,,
3189,J151210.21+132421.47,228.0425417,13.40596389,NON-DETECTION,0,,
3190,J151212.76-225508.47,228.0531667,-22.91901944,COMPACT,0,,
3191,J151223.59+620650.45,228.0982917,62.11401389,COMPACT,0,,
3192,J151227.12+055303.38,228.113,5.884272222,COMPACT,0,,
3193,J151247.18+390100.15,228.1965833,39.01670833,NON-DETECTION,0,,
3194,J151252.80-353212.07,228.22,-35.53668611,COMPACT,0,,
3195,J151253.32+452000.18,228.2221667,45.33338333,COMPACT,0,,
3196,J151255.64+600307.27,228.2318333,60.05201944,COMPACT,0,,
3197,J151311.60+194658.09,228.2983333,19.78280278,NON-DETECTION,0,,
3198,J151311.90-294238.91,228.2995833,-29.71080833,COMPACT,0,,
3199,J151314.45+380808.05,228.3102083,38.13556944,COMPACT,0,,
3200,J151326.30+303042.72,228.3595833,30.51186667,NON-DETECTION,0,,
3201,J151329.53-113246.07,228.3730417,-11.54613056,COMPACT,0,,
3202,J151330.67+472226.86,228.3777917,47.37412778,COMPACT_D,0,,
3203,J151332.77+582540.62,228.3865417,58.42795,COMPACT,0,,
3204,J151337.76+582959.30,228.4073333,58.49980556,VISUAL NEEDED,1,COMPACT,
3205,J151347.12+423429.94,228.4463333,42.57498333,COMPACT,0,,
3206,J151354.98+460114.04,228.4790833,46.02056667,COMPACT,0,,
3207,J151401.13-220906.59,228.5047083,-22.15183056,COMPACT,0,,
3208,J151407.19+535611.16,228.5299583,53.93643333,COMPACT,0,,
3209,J151409.80+574914.71,228.5408333,57.82075278,COMPACT,0,,
3210,J151410.53+000150.18,228.543875,0.03060555556,COMPACT,0,,
3211,J151411.08-060335.88,228.5461667,-6.059966667,NON-DETECTION,0,,
3212,J151412.07+113723.11,228.5502917,11.62308611,NON-DETECTION,0,,
3213,J151413.73-101947.85,228.5572083,-10.32995833,COMPACT,0,,
3214,J151420.45-323304.05,228.5852083,-32.551125,COMPACT,0,,
3215,J151433.75+190319.63,228.640625,19.05545278,COMPACT,0,,
3216,J151456.92+283239.36,228.7371667,28.54426667,COMPACT,0,,
3217,J151509.24+511605.98,228.7885,51.26832778,COMPACT_offset,0,,
3218,J151519.34+105117.87,228.8305833,10.85496389,COMPACT,0,,
3219,J151520.33+321858.76,228.8347083,32.31632222,COMPACT,0,,
3220,J151521.32-203739.68,228.8388333,-20.62768889,COMPACT,0,,
3221,J151524.57+160912.31,228.852375,16.15341944,2-SIDE SEPARATED,0,,
3222,J151525.97+270833.23,228.8582083,27.14256389,NON-DETECTION,0,,
3223,J151532.19+553327.26,228.884125,55.55757222,COMPACT,0,,
3224,J151533.82-033651.89,228.8909167,-3.614413889,COMPACT_offset,0,,
3225,J151534.74+455839.23,228.89475,45.97756389,COMPACT,0,,
3226,J151535.08+300744.76,228.8961667,30.1291,COMPACT_D,0,,
3227,J151537.54+674449.17,228.9064167,67.74699167,COMPACT,0,,
3228,J151539.98+403257.35,228.9165833,40.54926389,COMPACT,0,,
3229,J151542.20-232119.89,228.9258333,-23.355525,COMPACT,0,,
3230,J151546.01+614036.84,228.9417083,61.6769,COMPACT,0,,
3231,J151546.79+200810.50,228.9449583,20.13625,COMPACT_offset,0,,
3232,J151638.42+402951.27,229.1600833,40.497575,COMPACT,0,,
3233,J151639.36+265424.22,229.164,26.90672778,COMPACT,0,,
3234,J151646.74+012055.11,229.19475,1.348641667,COMPACT,0,,
3235,J151649.88+473228.17,229.2078333,47.54115833,COMPACT,0,,
3236,J151654.01+165049.35,229.2250417,16.84704167,COMPACT,0,,
3237,J151702.59+263858.95,229.2607917,26.64970833,COMPACT_D,0,,
3238,J151702.89+350910.65,229.2620417,35.15295833,COMPACT,0,,
3239,J151724.21+390502.21,229.350875,39.08394722,NON-DETECTION,0,,
3240,J151726.25+492449.67,229.359375,49.41379722,COMPACT,0,,
3241,J151756.73+133441.42,229.486375,13.57817222,COMPACT,0,,
3242,J151813.27+282006.72,229.5552917,28.3352,COMPACT_offset,0,,
3243,J151813.57+414950.22,229.5565417,41.83061667,COMPACT,0,,
3244,J151825.44+320538.97,229.606,32.09415833,COMPACT,0,,
3245,J151826.67+075222.51,229.611125,7.872919444,COMPACT,0,,
3246,J151840.85+141344.17,229.6702083,14.22893611,COMPACT,0,,
3247,J151855.04+583050.39,229.7293333,58.51399722,VISUAL NEEDED,1,COMPACT,
3248,J151908.41+264513.24,229.7850417,26.75367778,COMPACT,0,,
3249,J151909.20+531711.78,229.7883333,53.28660556,COMPACT,0,,
