no.,name,ra,dec,class,visual_flag,visual_class
750,J072153.45+712036.38,110.4727083,71.34343889,COMPACT_D,0,
751,J072201.25+372228.59,110.5052083,37.37460833,COMPACT,0,
752,J072259.68-073134.78,110.7486667,-7.526327778,COMPACT,0,
753,J072314.03+584120.11,110.8084583,58.68891944,COMPACT,0,
754,J072354.83+285929.90,110.9784583,28.99163889,COMPACT,0,
755,J072417.28-071520.41,111.072,-7.255669444,COMPACT_D,0,
756,J072442.73+262130.59,111.1780417,26.35849722,NON-DETECTION,0,
757,J072516.80+142513.69,111.32,14.42046944,COMPACT_D,0,
758,J072614.26+215320.11,111.5594167,21.88891944,COMPACT_D,0,
759,J072636.35+063642.91,111.6514583,6.611919444,COMPACT,0,
760,J072659.52+373423.01,111.748,37.57305833,COMPACT,0,
761,J072703.10+484410.10,111.7629167,48.73613889,COMPACT_D,0,
762,J072849.62+570124.38,112.20675,57.02343889,COMPACT,0,
763,J072917.82-132002.29,112.32425,-13.33396944,COMPACT,0,
764,J073019.11-114112.58,112.579625,-11.68682778,COMPACT,0,
765,J073026.05+330722.90,112.6085417,33.12302778,COMPACT,0,
766,J073038.29-320820.18,112.6595417,-32.13893889,COMPACT_D,0,
767,J073051.34+404950.59,112.7139167,40.83071944,COMPACT_D,0,
768,J073133.74+245158.60,112.8905833,24.86627778,COMPACT,0,
769,J073152.72+280433.09,112.9696667,28.07585833,COMPACT,0,
770,J073256.28+254838.69,113.2345,25.81074722,COMPACT_D,0,
771,J073329.56+351542.80,113.3731667,35.26188889,COMPACT,0,
772,J073346.80+411119.89,113.445,41.18885833,COMPACT,0,
773,J073352.51+502209.08,113.4687917,50.36918889,COMPACT_D,0,
774,J073357.45+045614.38,113.489375,4.937327778,COMPACT_D,0,
775,J073502.30+475008.41,113.7595833,47.83566944,COMPACT_D,0,
776,J073502.34+711506.01,113.75975,71.25166944,1-SIDE SEPARATED,0,
777,J073658.07+260449.90,114.2419583,26.08052778,COMPACT,0,
778,J073701.85+284645.91,114.2577083,28.77941944,COMPACT,0,
779,J073705.58+321632.01,114.27325,32.27555833,COMPACT,0,
780,J073720.92+351741.71,114.3371667,35.29491944,COMPACT,0,
781,J073730.07+594103.19,114.3752917,59.68421944,COMPACT,0,
782,J073807.38+174219.00,114.53075,17.70527778,COMPACT_D,0,
783,J073918.03+013704.58,114.825125,1.617938889,COMPACT_D,0,
784,J074033.54+285247.31,115.13975,28.87980833,COMPACT,0,
785,J074054.59+322600.81,115.2274583,32.43355833,COMPACT,0,
786,J074105.94+320544.01,115.27475,32.09555833,COMPACT,0,
787,J074110.69+311200.21,115.2945417,31.20005833,COMPACT,0,
788,J074129.74+255732.29,115.3739167,25.95896944,COMPACT,0,
789,J074202.75+490015.58,115.5114583,49.00432778,COMPACT_D,0,
790,J074237.38+394435.70,115.65575,39.74325,COMPACT,0,
791,J074239.78+544424.68,115.66575,54.74018889,COMPACT,0,
792,J074242.18+374402.11,115.67575,37.73391944,2-SIDE SEPARATED,1,
793,J074242.91+301835.99,115.6787917,30.30999722,COMPACT,0,
794,J074305.10+171424.39,115.77125,17.24010833,COMPACT_D,0,
795,J074344.97+232838.99,115.937375,23.47749722,2-SIDE EXTENDED,1,
796,J074405.35+743358.21,116.0222917,74.56616944,COMPACT,0,
797,J074451.36+292006.10,116.214,29.33502778,2-SIDE EXTENDED,1,
798,J074504.82+331256.41,116.2700833,33.21566944,1-SIDE SEPARATED,0,
799,J074533.06+101112.69,116.38775,10.18685833,COMPACT,0,
800,J074554.07-004417.48,116.4752917,-0.7381888889,COMPACT_D,0,
801,J074559.17+222650.89,116.4965417,22.44746944,COMPACT,0,
802,J074559.32+331334.10,116.4971667,33.22613889,COMPACT_D,0,
803,J074618.23-155534.71,116.5759583,-15.92630833,COMPACT,0,
804,J074625.86+254902.10,116.60775,25.81725,COMPACT,0,
805,J074714.60+763917.31,116.8108333,76.65480833,COMPACT_D,0,
806,J074722.21+090553.30,116.8425417,9.098138889,COMPACT,0,
807,J074836.11+240024.08,117.1504583,24.00668889,2-SIDE EXTENDED,1,
808,J074843.48+211545.10,117.1811667,21.26252778,COMPACT,0,
809,J074906.49+451033.81,117.2770417,45.17605833,COMPACT,0,
810,J074913.99+231316.71,117.3082917,23.22130833,COMPACT,0,
811,J074922.45+742041.60,117.3435417,74.34488889,COMPACT_D,0,
812,J074929.57+745144.78,117.3732083,74.86243889,COMPACT,0,
813,J075000.33+182311.40,117.501375,18.3865,COMPACT_D,0,
814,J075020.44+481453.59,117.5851667,48.24821944,COMPACT_D,0,
815,J075032.88+102126.71,117.637,10.35741944,COMPACT_D,0,
816,J075052.04+123104.80,117.7168333,12.518,COMPACT_D,0,
817,J075109.56+291335.50,117.7898333,29.22652778,COMPACT,0,
818,J075110.20-004651.09,117.7925,-0.7808583333,COMPACT,0,
819,J075125.07+173051.08,117.8544583,17.51418889,COMPACT,0,
820,J075144.94+392817.61,117.93725,39.47155833,COMPACT,0,
821,J075153.66+331319.81,117.9735833,33.22216944,COMPACT_D,0,
822,J075240.91+373024.29,118.1704583,37.50674722,COMPACT,0,
823,J075301.38+535259.59,118.25575,53.88321944,COMPACT_D,0,
824,J075324.60+292131.89,118.3525,29.35885833,COMPACT,0,
825,J075426.45-114716.90,118.6102083,-11.78802778,COMPACT_D,0,
826,J075435.81+454645.08,118.6492083,45.77918889,COMPACT,0,
827,J075437.06+391047.78,118.6544167,39.17993889,COMPACT,0,
828,J075445.66+482350.71,118.69025,48.39741944,COMPACT,0,
829,J075448.84+303355.00,118.7035,30.56527778,COMPACT,0,
830,J075523.10+372618.81,118.84625,37.43855833,COMPACT,0,
831,J075602.73+414039.79,119.011375,41.67771944,COMPACT,0,
832,J075607.06+383400.98,119.0294167,38.56693889,COMPACT,0,
833,J075650.70-154205.39,119.21125,-15.70149722,COMPACT_D,0,
834,J075706.64+095634.90,119.2776667,9.943027778,COMPACT_D,0,
835,J075846.98+270515.50,119.69575,27.08763889,COMPACT,0,
836,J080004.14+621014.30,120.01725,62.17063889,COMPACT,0,
837,J080018.78+164556.98,120.07825,16.76582778,COMPACT,0,
838,J080036.00+501044.40,120.15,50.179,COMPACT,0,
839,J080102.15+644449.59,120.2589583,64.74710833,COMPACT,0,
840,J080108.27+440110.30,120.2844583,44.01952778,COMPACT,0,
841,J080115.05+133642.58,120.3127083,13.61182778,COMPACT,0,
842,J080204.81+100637.90,120.5200417,10.11052778,COMPACT,0,
843,J080248.04+180948.99,120.7001667,18.16360833,COMPACT_D,0,
844,J080307.30+243750.91,120.7804167,24.63080833,COMPACT,0,
845,J080323.03+481617.90,120.8459583,48.27163889,COMPACT,0,
846,J080433.70-171204.21,121.1404167,-17.20116944,COMPACT,0,
847,J080518.14+614424.00,121.3255833,61.74,COMPACT_D,0,
848,J080526.63+753424.99,121.3609583,75.57360833,COMPACT,0,
849,J080615.30+133020.01,121.56375,13.50555833,COMPACT,0,
850,J080625.92+593107.10,121.608,59.51863889,COMPACT,0,
851,J080633.47+450432.41,121.6394583,45.07566944,COMPACT,0,
852,J080701.00+511738.68,121.7541667,51.29407778,2-SIDE SEPARATED,1,1-SIDE SEPARATED
853,J080814.70+475244.68,122.06125,47.87907778,COMPACT,0,
854,J080816.37+731512.20,122.0682083,73.25338889,2-SIDE EXTENDED,1,
855,J080839.65+495036.99,122.1652083,49.84360833,COMPACT,0,
856,J080856.63+405244.90,122.2359583,40.87913889,COMPACT_D,0,
857,J080913.40+312223.01,122.3058333,31.37305833,2-SIDE EXTENDED,1,
858,J080938.90+345537.41,122.4120833,34.92705833,1-SIDE EXTENDED,0,
859,J080941.71+534125.11,122.4237917,53.69030833,COMPACT,0,
860,J080949.19+521858.39,122.4549583,52.31621944,COMPACT,0,
861,J081009.98+384757.58,122.5415833,38.79932778,COMPACT,0,
862,J081054.60+491103.91,122.7275,49.18441944,COMPACT,0,
863,J081058.19+284618.58,122.7424583,28.77182778,COMPACT,0,
864,J081059.00+413403.00,122.7458333,41.5675,2-SIDE EXTENDED,1,COMPACT
865,J081100.60+571412.51,122.7525,57.23680833,COMPACT_D,0,
866,J081108.76+453348.81,122.7865,45.56355833,COMPACT,0,
867,J081126.71+014652.28,122.8612917,1.781188889,COMPACT_D,0,
868,J081137.21+483133.99,122.9050417,48.52610833,1-SIDE SEPARATED,0,
869,J081226.01+114158.59,123.108375,11.69960833,COMPACT,0,
870,J081228.51-181042.81,123.1187917,-18.17855833,COMPACT_D,0,
871,J081240.84+650910.90,123.1701667,65.15302778,COMPACT,0,
872,J081251.43+555421.88,123.2142917,55.90607778,COMPACT,0,
873,J081303.83+254211.19,123.2659583,25.70310833,COMPACT,0,
874,J081409.22+323732.01,123.5384167,32.62555833,2-SIDE EXTENDED,1,
875,J081411.69-101210.29,123.5487083,-10.20285833,COMPACT,0,
876,J081421.25+294021.28,123.5885417,29.67257778,COMPACT,0,
877,J081421.65+085706.40,123.5902083,8.951777778,NON-DETECTION,0,
878,J081439.18+643122.11,123.66325,64.52280833,COMPACT,0,
879,J081525.93+363515.21,123.8580417,36.58755833,COMPACT_D,0,
880,J081609.56+491004.40,124.0398333,49.16788889,COMPACT,0,
881,J081622.70+573909.28,124.0945833,57.65257778,COMPACT,0,
882,J081627.20-131152.58,124.1133333,-13.19793889,1-SIDE SEPARATED,0,
883,J081643.09+620829.18,124.1795417,62.14143889,COMPACT,0,
884,J081649.78+205106.51,124.2074167,20.85180833,COMPACT,0,
885,J081749.75-093330.60,124.4572917,-9.5585,2-SIDE EXTENDED,1,
886,J081750.99+324340.80,124.4624583,32.728,COMPACT,0,
887,J081816.00+422245.58,124.5666667,42.37932778,COMPACT_D,0,
888,J081827.35+281402.90,124.6139583,28.23413889,COMPACT,0,
889,J081840.06+315348.19,124.6669167,31.89671944,COMPACT,0,
890,J081902.33+322637.28,124.7597083,32.44368889,COMPACT,0,
891,J081918.85+274730.69,124.8285417,27.79185833,COMPACT_D,0,
892,J081925.90+403744.00,124.8579167,40.62888889,COMPACT,0,
893,J081931.59+142937.60,124.881625,14.49377778,COMPACT,0,
894,J082020.19+364004.58,125.084125,36.66793889,COMPACT,0,
895,J082028.09+485347.40,125.1170417,48.8965,2-SIDE EXTENDED,1,
896,J082051.19+235345.38,125.2132917,23.89593889,COMPACT,0,
897,J082057.45-125859.08,125.239375,-12.98307778,COMPACT_D,0,
898,J082140.03-032312.69,125.4167917,-3.386858333,COMPACT,0,
899,J082153.81+503120.89,125.4742083,50.52246944,COMPACT,0,
900,J082257.54+404149.81,125.73975,40.69716944,COMPACT_D,0,
901,J082320.56+112551.31,125.8356667,11.43091944,COMPACT,0,
902,J082323.24+152447.91,125.8468333,15.41330833,COMPACT,0,
903,J082324.76+222303.40,125.8531667,22.38427778,COMPACT_D,0,
904,J082341.05+292828.19,125.9210417,29.47449722,COMPACT_D,0,
905,J082447.23+555242.88,126.1967917,55.87857778,COMPACT_D,0,
906,J082451.61-152745.89,126.2150417,-15.46274722,COMPACT,0,
907,J082455.48+391641.98,126.2311667,39.27832778,COMPACT_D,0,
908,J082511.93+133232.78,126.2997083,13.54243889,COMPACT_D,0,
909,J082538.62+615728.69,126.4109167,61.95796944,2-SIDE SEPARATED,1,
910,J082547.39+270422.11,126.4474583,27.07280833,COMPACT,0,
911,J082550.34+030924.40,126.45975,3.156777778,COMPACT_D,0,
912,J082601.57-223027.21,126.5065417,-22.50755833,COMPACT_D,0,
913,J082603.95+413043.88,126.5164583,41.51218889,COMPACT,0,
914,J082707.08+084121.51,126.7795,8.689308333,COMPACT,0,
915,J082738.59+352505.19,126.9107917,35.41810833,COMPACT_D,0,
916,J082801.14+231217.78,127.00475,23.20493889,COMPACT,0,
917,J082814.21+415352.11,127.0592083,41.89780833,2-SIDE EXTENDED,1,
918,J082904.82+175415.91,127.2700833,17.90441944,1-SIDE SEPARATED,0,
919,J083019.36+392346.60,127.5806667,39.39627778,COMPACT,0,
920,J083052.08+241059.91,127.717,24.18330833,COMPACT_D,0,
921,J083100.36+540023.50,127.7515,54.00652778,COMPACT,0,
922,J083109.14-222826.79,127.7880833,-22.47410833,COMPACT,0,
923,J083133.06+174630.68,127.88775,17.77518889,COMPACT,0,
924,J083139.81+460800.99,127.915875,46.13360833,COMPACT,0,
925,J083148.88+042939.08,127.9536667,4.494188889,2-SIDE EXTENDED,1,
926,J083155.08+084743.58,127.9795,8.795438889,COMPACT_D,0,
927,J083223.21+491321.21,128.0967083,49.22255833,COMPACT,0,
928,J083251.46+330011.01,128.2144167,33.00305833,COMPACT,0,
929,J083318.93+035032.49,128.328875,3.842358333,COMPACT_D,0,
930,J083353.88+422401.90,128.4745,42.40052778,COMPACT_D,0,
931,J083357.07+472653.01,128.4877917,47.44805833,COMPACT,0,
932,J083417.54+601947.09,128.5730833,60.32974722,COMPACT_D,0,
933,J083417.59+182501.81,128.5732917,18.41716944,COMPACT,0,
934,J083444.17-224112.80,128.6840417,-22.68688889,COMPACT_D,0,
935,J083458.19+440338.30,128.7424583,44.06063889,COMPACT,0,
936,J083543.20+093718.01,128.93,9.621669444,COMPACT,0,
937,J083547.63+683512.01,128.9484583,68.58666944,COMPACT,0,
938,J083548.13+151717.08,128.9505417,15.28807778,COMPACT_D,0,
939,J083615.81+005300.49,129.065875,0.8834694444,COMPACT_D,0,
940,J083622.88+272852.60,129.0953333,27.48127778,COMPACT_D,0,
941,J083636.90+412554.80,129.15375,41.43188889,COMPACT,0,
942,J083650.76-223310.11,129.2115,-22.55280833,COMPACT_D,0,
943,J083722.42+582502.31,129.3434167,58.41730833,COMPACT_D,0,
944,J083724.71+145819.81,129.3529583,14.97216944,COMPACT,0,
945,J083740.24+245422.89,129.4176667,24.90635833,COMPACT_D,0,
946,J083743.99+175920.00,129.4332917,17.98888889,COMPACT,0,
947,J083903.08+401545.79,129.7628333,40.26271944,COMPACT,0,
948,J083918.76+361855.69,129.8281667,36.31546944,COMPACT,0,
949,J083930.71+180247.18,129.8779583,18.04643889,COMPACT,0,
950,J083943.37+354001.48,129.9307083,35.66707778,COMPACT,0,
951,J083946.20+511202.80,129.9425,51.20077778,COMPACT,0,
952,J083947.39+020434.10,129.9474583,2.076138889,NON-DETECTION,0,
953,J083949.25+031954.19,129.9552083,3.331719444,COMPACT_D,0,
954,J083949.61+010426.90,129.9567083,1.074138889,COMPACT_D,0,
955,J084013.03+344027.08,130.0542917,34.67418889,COMPACT,0,
956,J084047.59+131223.50,130.1982917,13.20652778,2-SIDE EXTENDED,1,
957,J084056.05+372106.01,130.2335417,37.35166944,COMPACT,0,
958,J084121.62-355505.80,130.3400833,-35.91827778,COMPACT,0,
959,J084124.35+705342.28,130.3514583,70.89507778,COMPACT,0,
960,J084203.73+401831.50,130.5155417,40.30875,COMPACT,0,
961,J084205.10+183541.20,130.52125,18.59477778,COMPACT_D,0,
962,J084215.35+452544.29,130.5639583,45.42896944,COMPACT,0,
963,J084225.50+025252.78,130.60625,2.881327778,COMPACT,0,
964,J084352.85+374228.29,130.9702083,37.70785833,1-SIDE SEPARATED,0,
965,J084411.70+531250.68,131.04875,53.21407778,COMPACT,0,
966,J084649.99+064149.20,131.7082917,6.697,COMPACT,0,
967,J084701.57-233701.81,131.7565417,-23.61716944,COMPACT_D,0,
968,J084712.93+113350.29,131.803875,11.56396944,COMPACT,0,
969,J084756.74-070316.88,131.9864167,-7.054688889,COMPACT_D,0,
970,J084758.74-052033.79,131.99475,-5.342719444,1-SIDE SEPARATED,0,
971,J084828.01+811147.61,132.1167083,81.19655833,COMPACT,0,
972,J084839.65+050617.89,132.1652083,5.104969444,COMPACT,0,
973,J084854.60+660609.28,132.2275,66.10257778,COMPACT,0,
974,J084908.82+020622.50,132.28675,2.10625,COMPACT,0,
975,J084932.54+045507.89,132.3855833,4.918858333,COMPACT,0,
976,J084957.99+510829.00,132.491625,51.14138889,COMPACT,0,
977,J085000.35+485458.78,132.5014583,48.91632778,COMPACT,0,
978,J085004.67+403608.09,132.5194583,40.60224722,COMPACT,0,
979,J085009.64-121335.39,132.5401667,-12.22649722,COMPACT_D,0,
980,J085010.24+593118.01,132.5426667,59.52166944,COMPACT,0,
981,J085036.19+345522.80,132.6507917,34.923,COMPACT,0,
982,J085102.99+054905.91,132.7624583,5.818308333,COMPACT,0,
983,J085135.93+552834.71,132.8997083,55.47630833,COMPACT,0,
984,J085205.15+283359.61,133.0214583,28.56655833,COMPACT_D,0,
985,J085220.52+473459.01,133.0855,47.58305833,COMPACT,0,
986,J085229.10+243354.39,133.12125,24.56510833,COMPACT,0,
987,J085301.32-015048.01,133.2555,-1.846669444,COMPACT_D,0,
988,J085317.82+281350.08,133.32425,28.23057778,COMPACT,0,
989,J085409.89+440830.40,133.5412083,44.14177778,COMPACT,0,
990,J085410.18+275421.70,133.5424167,27.90602778,COMPACT,0,
991,J085417.59+532735.31,133.5732917,53.45980833,COMPACT,0,
992,J085441.99+575729.98,133.6749583,57.95832778,COMPACT_D,0,
993,J085448.88+200630.81,133.7036667,20.10855833,COMPACT,0,
994,J085450.56+621850.18,133.7106667,62.31393889,COMPACT,0,
995,J085506.41+260142.20,133.7767083,26.02838889,NON-DETECTION,0,
996,J085548.59+423713.00,133.9524583,42.62027778,COMPACT,0,
997,J085554.47-002146.18,133.9769583,-0.3628277778,COMPACT,0,
998,J085608.34+541855.40,134.03475,54.31538889,COMPACT,0,
999,J085638.51+014000.91,134.1604583,1.666919444,COMPACT,0,
1000,J085639.75+205743.48,134.165625,20.96207778,COMPACT,0,
1001,J085641.81-110514.38,134.1742083,-11.08732778,COMPACT_D,0,
1002,J085656.68+173947.91,134.2361667,17.66330833,COMPACT,0,
1003,J085657.23+211143.79,134.2384583,21.19549722,COMPACT_D,0,
1004,J085729.75+062725.19,134.3739583,6.456997222,COMPACT,0,
1005,J085749.80+013530.30,134.4575,1.59175,COMPACT,0,
1006,J085805.35-195036.88,134.5222917,-19.84357778,COMPACT_D,0,
1007,J085910.26+834500.21,134.79275,83.75005833,COMPACT,0,
1008,J085920.56+004712.08,134.8356667,0.7866888889,COMPACT,0,
1009,J085930.62+621730.51,134.8775833,62.29180833,COMPACT,0,
1010,J090021.42+410822.88,135.08925,41.13968889,COMPACT,0,
1011,J090038.74+674223.40,135.1614167,67.7065,COMPACT,0,
1012,J090111.86+044858.89,135.2994167,4.816358333,COMPACT_D,0,
1013,J090125.84-003703.21,135.3576667,-0.6175583333,COMPACT_D,0,
1014,J090139.02+375246.30,135.4125833,37.87952778,COMPACT,0,
1015,J090144.23-070216.11,135.4342917,-7.037808333,COMPACT,0,
1016,J090146.67+655150.00,135.4444583,65.86388889,COMPACT,0,
1017,J090207.94+454432.99,135.5330833,45.74249722,COMPACT,0,
1018,J090216.82-141530.88,135.5700833,-14.25857778,COMPACT_D,0,
1019,J090219.29+540257.30,135.580375,54.04925,COMPACT,0,
1020,J090226.90+205046.39,135.6120833,20.84621944,COMPACT_D,0,
1021,J090230.91+431014.19,135.6287917,43.17060833,COMPACT_D,0,
1022,J090300.01-172105.18,135.7500417,-17.35143889,COMPACT_D,0,
1023,J090303.99+465104.10,135.766625,46.85113889,COMPACT_D,0,
1024,J090314.71+405559.70,135.8112917,40.93325,COMPACT,0,
1025,J090334.26+285359.20,135.89275,28.89977778,COMPACT,0,
1026,J090353.15+675722.71,135.9714583,67.95630833,COMPACT_D,0,
1027,J090358.56+515100.68,135.994,51.85018889,COMPACT_D,0,
1028,J090534.98+135806.38,136.39575,13.96843889,COMPACT,0,
1029,J090536.45+470546.39,136.401875,47.09621944,COMPACT_D,0,
1030,J090541.76+284928.30,136.424,28.82452778,COMPACT,0,
1031,J090615.54+463619.00,136.56475,46.60527778,COMPACT_D,0,
1032,J090618.05-090544.91,136.5752083,-9.095808333,COMPACT_D,0,
1033,J090630.75+693030.38,136.628125,69.50843889,COMPACT_D,0,
1034,J090651.30-201954.69,136.71375,-20.33185833,COMPACT_D,0,
1035,J090652.79+412429.59,136.7199583,41.40821944,COMPACT_D,0,
1036,J090700.07+085751.29,136.7502917,8.964247222,COMPACT,0,
1037,J090802.21-095937.60,137.0092083,-9.993777778,COMPACT,0,
1038,J090835.86+415046.21,137.1494167,41.84616944,COMPACT,0,
1039,J090855.92+160954.79,137.233,16.16521944,COMPACT,0,
1040,J090900.61+231112.91,137.2525417,23.18691944,COMPACT,0,
1041,J090910.08+012135.60,137.292,1.359888889,COMPACT_D,0,
1042,J090924.67+521632.59,137.3527917,52.27571944,COMPACT,0,
1043,J090933.48+425346.50,137.3895,42.89625,COMPACT_D,0,
1044,J090939.84+020005.29,137.416,2.001469444,COMPACT_D,0,
1045,J090944.92-023130.28,137.4371667,-2.525077778,COMPACT_D,0,
1046,J090953.28+310603.09,137.472,31.10085833,1-SIDE EXTENDED,0,
1047,J091037.06+332924.50,137.6544167,33.49013889,COMPACT,0,
1048,J091042.12+224835.60,137.6755,22.80988889,COMPACT_D,0,
1049,J091045.29+254812.81,137.6887083,25.80355833,COMPACT,0,
1050,J091052.03+390202.11,137.7167917,39.03391944,COMPACT,0,
1051,J091147.76+334916.71,137.949,33.82130833,COMPACT,0,
1052,J091151.34+294929.38,137.9639167,29.82482778,COMPACT,0,
1053,J091201.68+532035.69,138.007,53.34324722,COMPACT_D,0,
1054,J091211.21+275927.88,138.0467083,27.99107778,COMPACT,0,
1055,J091211.60+412609.31,138.0483333,41.43591944,COMPACT,0,
1056,J091227.23+423545.09,138.1134583,42.59585833,1-SIDE SEPARATED,0,
1057,J091230.60+155527.98,138.1275,15.92443889,COMPACT,0,
1058,J091300.17-210320.91,138.2507083,-21.05580833,COMPACT_D,0,
1059,J091322.37+813305.00,138.3432083,81.55138889,COMPACT,0,
1060,J091437.91+024559.18,138.6579583,2.766438889,2-SIDE EXTENDED,1,
1061,J091551.70+000713.29,138.9654167,0.1203583333,COMPACT_D,0,
1062,J091552.39+293324.01,138.9682917,29.55666944,COMPACT,0,
1063,J091552.95+473820.11,138.970625,47.63891944,COMPACT_offset,1,COMPACT
1064,J091648.90+385428.18,139.20375,38.90782778,COMPACT_D,0,
1065,J091651.94+523828.39,139.2164167,52.64121944,COMPACT,0,
1066,J091727.01-213134.50,139.3625417,-21.52625,COMPACT_D,0,
1067,J091740.12+402929.79,139.4171667,40.49160833,COMPACT_D,0,
1068,J091824.37+063653.31,139.6015417,6.614808333,COMPACT,0,
1069,J091848.58+021321.79,139.7024167,2.222719444,COMPACT,0,
1070,J091908.78+332441.90,139.7865833,33.41163889,COMPACT_D,0,
1071,J091925.66+110659.50,139.8569167,11.11652778,COMPACT,0,
1072,J092015.67+391013.90,140.0652917,39.17052778,COMPACT,0,
1073,J092043.19-295630.29,140.1799583,-29.94174722,COMPACT_D,0,
1074,J092058.45+444153.98,140.2435417,44.69832778,COMPACT_D,0,
1075,J092123.94+713612.38,140.34975,71.60343889,COMPACT_D,0,
1076,J092129.34-261843.41,140.37225,-26.31205833,COMPACT_D,0,
1077,J092136.23+621552.19,140.4009583,62.26449722,COMPACT_D,0,
1078,J092145.36+233548.08,140.439,23.59668889,COMPACT,0,
1079,J092146.79+245541.30,140.4449583,24.92813889,COMPACT,0,
1080,J092216.38+234645.51,140.56825,23.77930833,COMPACT,0,
1081,J092223.67-052907.18,140.598625,-5.485327778,COMPACT_D,0,
1082,J092331.30+412527.40,140.8804167,41.42427778,COMPACT,0,
1083,J092338.88-213547.11,140.912,-21.59641944,COMPACT_D,0,
1084,J092351.52+281525.09,140.9646667,28.25696944,COMPACT_D,0,
1085,J092401.03+053345.39,141.0042917,5.562608333,COMPACT,0,
1086,J092405.81+530033.80,141.0242083,53.00938889,COMPACT,0,
1087,J092414.70+030900.79,141.06125,3.150219444,COMPACT,0,
1088,J092507.81+001913.90,141.2825417,0.3205277778,COMPACT_D,0,
1089,J092542.89+595816.71,141.4287083,59.97130833,COMPACT,0,
1090,J092543.65+312710.69,141.431875,31.45296944,COMPACT_D,0,
1091,J092549.96+165812.21,141.4581667,16.97005833,COMPACT,0,
1092,J092600.42+402949.70,141.50175,40.49713889,COMPACT,0,
1093,J092638.87+541126.59,141.6619583,54.19071944,COMPACT,0,
1094,J092642.18+080300.28,141.67575,8.050077778,COMPACT,0,
1095,J092710.60+532731.60,141.7941667,53.45877778,COMPACT,0,
1096,J092740.63+554547.98,141.9192917,55.76332778,1-SIDE EXTENDED,0,
1097,J092746.90-090021.99,141.9454167,-9.006108333,2-SIDE EXTENDED,1,COMPACT
1098,J092751.82-203451.20,141.9659167,-20.58088889,COMPACT_D,0,
1099,J092824.13+444604.80,142.1005417,44.768,COMPACT_D,0,
1100,J092837.43+404845.28,142.1559583,40.81257778,COMPACT,0,
1101,J092902.41+194525.09,142.2600417,19.75696944,COMPACT,0,
1102,J092915.43+501336.01,142.3142917,50.22666944,COMPACT,0,
1103,J092943.06+861221.31,142.4294167,86.20591944,COMPACT,0,
1104,J093035.08+464408.59,142.6461667,46.73571944,COMPACT_D,0,
1105,J093037.56+495025.58,142.6565,49.84043889,COMPACT,0,
1106,J093052.25+003458.90,142.7177083,0.5830277778,COMPACT,0,
1107,J093055.27+350337.51,142.7302917,35.06041944,COMPACT_D,0,
1108,J093056.83+393335.60,142.7367917,39.55988889,COMPACT,0,
1109,J093209.60+363002.59,143.04,36.50071944,COMPACT,0,
1110,J093219.59-201637.20,143.081625,-20.277,COMPACT_D,0,
1111,J093236.48-340558.48,143.152,-34.09957778,COMPACT_D,0,
1112,J093239.35+104235.09,143.1639583,10.70974722,1-SIDE SEPARATED,0,
1113,J093241.15+530633.80,143.1714583,53.10938889,COMPACT_D,0,
1114,J093309.31+461535.49,143.2887917,46.25985833,COMPACT,0,
1115,J093310.56+000323.50,143.294,0.05652777778,COMPACT,0,
1116,J093317.10-081910.88,143.32125,-8.319688889,1-SIDE SEPARATED,0,
1117,J093406.66+392632.20,143.52775,39.44227778,COMPACT,0,
1118,J093415.76+490821.69,143.5656667,49.13935833,COMPACT_D,0,
1119,J093430.18-172120.98,143.62575,-17.35582778,COMPACT,0,
1120,J093509.23-333237.71,143.7884583,-33.54380833,COMPACT_D,0,
1121,J093627.66+185003.30,144.11525,18.83425,COMPACT,0,
1122,J093712.32+500852.11,144.3013333,50.14780833,COMPACT,0,
1123,J093807.86+371751.39,144.53275,37.29760833,COMPACT,0,
1124,J093856.09-070800.59,144.7337083,-7.133497222,COMPACT_D,0,
1125,J093949.61+414154.20,144.9567083,41.69838889,COMPACT_D,0,
1126,J094014.71+260329.91,145.0612917,26.05830833,COMPACT,0,
1127,J094022.44+614826.20,145.0935,61.80727778,COMPACT,0,
1128,J094102.54-133551.00,145.2605833,-13.5975,COMPACT_D,0,
1129,J094148.11+272838.78,145.4504583,27.47743889,COMPACT,0,
1130,J094152.40+272217.79,145.4683333,27.37160833,COMPACT,0,
1131,J094203.90+640311.30,145.51625,64.05313889,COMPACT_D,0,
1132,J094221.46-075953.19,145.5894167,-7.998108333,COMPACT,0,
1133,J094223.29+284414.38,145.5970417,28.73732778,COMPACT,0,
1134,J094245.29+541620.49,145.6887083,54.27235833,COMPACT,0,
1135,J094317.22+170218.88,145.82175,17.03857778,COMPACT_D,0,
1136,J094355.56-070950.18,145.9815,-7.163938889,COMPACT,0,
1137,J094432.33+573536.09,146.1347083,57.59335833,COMPACT,0,
1138,J094441.46+555752.88,146.17275,55.96468889,COMPACT,0,
1139,J094459.38-134751.68,146.2474167,-13.79768889,1-SIDE SEPARATED,0,
1140,J094542.09+463650.61,146.425375,46.61405833,COMPACT_D,0,
1141,J094542.23+575747.70,146.4259583,57.96325,COMPACT,0,
1142,J094604.46+473510.10,146.5185833,47.58613889,COMPACT,0,
1143,J094614.50+581937.59,146.5604167,58.32710833,2-SIDE EXTENDED,1,
1144,J094620.21+010451.99,146.5842083,1.081108333,COMPACT,0,
